idx,title,issue,issue_date,expiry_date,strap,summary,body,updated_date,type,sitecode,published,author,commentboard,tid
173213,STJobs Award for Best Recruitment Strategies,,3/4/2013 0:00,12/30/2017 0:00,/files/image/HRM/stjobs_recruitmentstrat2013_cover_play.jpg,Winner: Ministry of Education (MOE),"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4%2B7KQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4+7KQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/5/2013 0:00,780,HRM,1,,0,780
173214,Grass Roots Asia Pacific Award for Best Reward & Recognition Strategies,,3/4/2013 0:00,11/30/2018 0:00,/files/image/HRM/grassroots_unilever_cover_play.jpg,Winner:Unilever Asia,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4%2B7OwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4+7OwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/5/2013 0:00,780,HRM,1,,0,780
173215,BBX Award for Best HR Team,,3/4/2013 0:00,1/31/2018 0:00,/files/image/HRM/bbxaward_rws_cover_play.jpg,Winner: Resorts World Sentosa Singapore,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4%2B8GAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4+8GAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/5/2013 0:00,780,HRM,1,,0,780
173216,Lanson Place Award for Champion of HR,,3/4/2013 0:00,1/1/2018 0:00,/files/image/HRM/lanson_champofhr_cover_play.jpg,"Winner: Jan Smits, CEO Asia, Middle East & Africa, InterContinental Hotels Group","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4%2B8FAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4+8FAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/5/2013 0:00,780,HRM,1,,0,780
173217,"Kaplan Professional Award for Best Training, Learning & Development",,3/4/2013 0:00,1/1/2018 0:00,/files/image/HRM/KAPLAN_UBS_cover_play.jpg,Winner: UBS Singapore,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4%2B7TQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4+7TQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/5/2013 0:00,780,HRM,1,,0,780
173218,Center for Creative Leadership Award for Best Leadership Development,,3/4/2013 0:00,1/1/2018 0:00,/files/image/HRM/ccl_unilever_cover_play.jpg,Winner: Unilever Asia,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4%2B8HgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4+8HgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/5/2013 0:00,780,HRM,1,,0,780
173219,Capita Award for Best Engagement Strategies,,3/4/2013 0:00,1/1/2018 0:00,/files/image/HRM/capitaward_fujixerox_cover_play.jpg,Winner: Fuji Xerox Singapore,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4%2B8JAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4+8JAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/5/2013 0:00,780,HRM,1,,0,780
173220,RecruitPlus Award for Best HR Manager,,3/4/2013 0:00,1/1/2018 0:00,/files/image/HRM/recruitPLus_foocheckwee_cover_play.jpg,"Winner: Foo Chek Wee, HR Business Partner, Visa Worldwide","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4%2B8JQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4+8JQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/5/2013 0:00,780,HRM,1,,0,780
173221,Aventis School of Management Award for Best Graduate Development,,3/4/2013 0:00,3/2/2018 0:00,/files/image/HRM/aventis_keppel_cover_play.jpg,Winner: Keppel Offshore & Marine,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4%2B8JwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4+8JwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/5/2013 0:00,780,HRM,1,,0,780
173222,Frazer Jones Award for Outstanding Contribution to HR,,3/4/2013 0:00,3/3/2018 0:00,/files/image/HRM/Frazerjones_hamp_hr_cover_play.jpg,"Winner: Geraldine Lee, CHRO, NTUC First Campus Co-operative","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4%2B8JgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4+8JgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/5/2013 0:00,780,HRM,1,,0,780
173223,Healthway Medical Group Award for Best Health & Wellbeing,,3/4/2013 0:00,7/8/2018 0:00,/files/image/HRM/healthway_keppel_cover_play.jpg,Winner: Keppel Offshore & Marine,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4%2B8LQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4+8LQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/5/2013 0:00,780,HRM,1,,0,780
173224,Times Software Award for Best Use of Technology,,3/4/2013 0:00,9/6/2018 0:00,/files/image/HRM/times_cisco_cover_play.jpg,Winner: CISCO Systems,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4%2B8LwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4+8LwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/5/2013 0:00,780,HRM,1,,0,780
173323,Best Performance & Productivity Practices,,3/2/2013 0:00,5/3/2018 0:00,/files/image/HRM/philips_best%20perf%20and%20prod_cover_play.jpg,Winner: Philips Singapore,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4_MQwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4_MQwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/8/2013 0:00,780,HRM,1,,0,780
173324,Best Environmental Practices,,3/2/2013 0:00,5/4/2018 0:00,/files/image/HRM/ubs_enviro%20practices_cover_play.jpg,Winner: UBS Singapore,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4_MRgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4_MRgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/8/2013 0:00,780,HRM,1,,0,780
173325,Best Mature Workforce Practices,,3/2/2013 0:00,3/2/2113 0:00,/files/image/HRM/sgh_mature_cover_play.jpg,Winner: Singapore General Hospital (SGH),"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4_MRwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4_MRwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/8/2013 0:00,780,HRM,1,,0,780
173326,Best Use of Social Media,,3/2/2013 0:00,7/7/2018 0:00,/files/image/HRM/dell_socialmedia_cover_play.jpg,Winner: DELL Singapore,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4_MVwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4_MVwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/8/2013 0:00,780,HRM,1,,0,780
173327,Best CSR Practices,,3/2/2013 0:00,3/2/2113 0:00,/files/image/HRM/bca_csr_cover_play.jpg,Winner: Building & Construction Authority (BCA),"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4_MZAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4_MZAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/8/2013 0:00,780,HRM,1,,0,780
173328,Best Work-Life Harmony,,3/2/2013 0:00,7/10/2018 0:00,/files/image/HRM/mom_worklife_cover_play.jpg,Winner: Ministry of Manpower (MOM),"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4_MaQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4_MaQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/8/2013 0:00,780,HRM,1,,0,780
173329,Fair Employment Practices,,3/2/2013 0:00,3/2/2113 0:00,/files/image/HRM/ubs_fairemploy_cover_play.jpg,Winner: UBS Singapore,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4_McAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4_McAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/8/2013 0:00,780,HRM,1,,0,780
173330,HR Young Achiever,,3/2/2013 0:00,5/6/2018 0:00,/files/image/HRM/youngachiever_cover_play.jpg,"Winner: Chia Jiayan, HR Executive, National Environment Agency (NEA)","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4_MeAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4_MeAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/8/2013 0:00,780,HRM,1,,0,780
173569,The value of enabling social media at work,,3/18/2013 0:00,6/3/2018 0:00,/files/image/HRM/cisco_anelle_cover.jpg,"Annella Heytens, HR Director at CISCO Systems tells us how social media has boosted learning and development in her organisation","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4_9AQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4_9AQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/18/2013 0:00,780,HRM,1,,0,780
173879,Aligning graduate development with business goals,,3/25/2013 0:00,8/6/2018 0:00,/files/image/HRM/kristi_robson_cover.jpg,"Kristi Robson, Graduate Development Manager, Barclays Capital explains the value of working alongside other department heads when creating graduate programmes","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5CTCQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5CTCQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/22/2013 0:00,780,HRM,1,,0,780
174032,HR & Communications: Working together,,4/2/2013 0:00,4/2/2113 0:00,/files/image/HRM/jovina_ang_cover_.jpg,"Jovina Ang, Director Ð Marketing Communications and Diversity & Inclusion Lead, Microsoft, tells us how effective communication can create more inspired and connected communities at work","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5DBNQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5DBNQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",4/1/2013 0:00,780,HRM,1,,0,780
174192,Taking corporate culture to new heights at Cebu Pacific,,4/9/2013 0:00,4/9/2113 0:00,/files/image/HRM/candice_iyog_cover(1).jpg,"Candice Iyog, Vice President Ð Marketing and Distribution, Cebu Pacific Air shares how corporate culture affects workplace performance","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5DVUgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5DVUgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",4/5/2013 0:00,780,HRM,1,,0,780
174386,Mentoring towards success,,4/16/2013 0:00,4/16/2113 0:00,/files/image/HRM/ajit_iyer_cover.jpg,"Ajit Iyer, HR Director Ð Japan & Asia Pacific, AbbVie, shares with us the importance of mentoring in building successful careers","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""280"" src=""http://blip.tv/play/h_kXg5GFOAA.html?p=1"" width=""320""></iframe><embed src=""http://a.blip.tv/api.swf#h_kXg5GFOAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",4/15/2013 0:00,780,HRM,1,,0,780
174423,Non-profit HR,,4/30/2013 0:00,12/31/2018 0:00,/files/image/HRM/roziah_ismail_cover.jpg,"Roziah Ismail, HR Director, Singapore Red Cross Society shares whatÕs different with HR in a non-profit organisation","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5GKQAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5GKQAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",4/16/2013 0:00,780,HRM,1,,0,780
174582,HRÕs role in conflict management,,4/23/2013 0:00,4/23/2113 0:00,/files/image/HRM/tina_sharma_cover.jpg,"Tina Sharma, Assistant Vice President, Business Human Resource, State Bank of India, Singapore, shares how HR can help manage conflict at the workplace","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5GYXgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5GYXgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",4/19/2013 0:00,780,HRM,1,,0,780
174962,Aligning HR with business goals,,5/7/2013 0:00,5/7/2113 0:00,/files/image/HRM/daisy_dai_cover.jpg,"Daisy Dai, VP HR, Walmart eCommerce China shares why it is important for HR to ensure that its policies are in line with the organisation's business objectives","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5HmZQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5HmZQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",5/2/2013 0:00,780,HRM,1,,0,780
175234,"Managing & Engaging Gen Y, Millennials and Linksters",,5/14/2013 0:00,5/14/2018 0:00,/files/image/HRM/ragi_singh_cover.jpg,"Ragi Singh, VP HR and Admin, SEA, Viacom, shares how technology can be an enabler when reaching out to this group of employees","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5HwAwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5HwAwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",5/10/2013 0:00,780,HRM,1,,0,780
175394,Managing mentor-mentee relationships,,5/21/2013 0:00,5/21/2113 0:00,/files/image/HRM/loh_leansan_cover.jpg,"Loh Lean San, HR Director Ð APAC, Bridon Singapore, shares some tips on how HR can effectively support a mentor and mentee in a relationship that works","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5H%2BcwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5H+cwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",5/15/2013 0:00,780,HRM,1,,0,780
175709,Succession planning at GE Healthcare,,5/27/2013 0:00,5/27/2113 0:00,/files/image/HRM/michael_boey_cover.jpg,"Michael S G Boey, Executive and Talent Development Leader(APAC), GE Healthcare shares how his organisation plans ahead to put the right people in the right roles","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5KMcgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5KMcgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",5/23/2013 0:00,780,HRM,1,,0,780
175955,The ÒJib and ShackleÓ strategy,,6/4/2013 0:00,6/4/2113 0:00,/files/image/HRM/ban_seng_cover.jpg,"Lee Ban Seng, Global Training & Human Capital Director, Mammoet, shares how the worldÕs leading specialist in heavy-lifting and transport moves its people","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5LGZQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5LGZQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",5/31/2013 0:00,780,HRM,1,,0,780
176132,HR analytics at Maersk Singapore,,6/18/2013 0:00,6/18/2113 0:00,/files/image/HRM/anggeywee_cover.jpg,"Ang Gey Wee, Head of HR, Maersk Singapore shares how HR can integrate people, process and technology to reap the benefits of analytics","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5LUfAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5LUfAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",6/6/2013 0:00,780,HRM,1,,0,780
176163,Microsoft: Mentoring towards talent retention,,6/11/2013 0:00,6/11/2113 0:00,/files/image/HRM/linda_hamill_cover.jpg,"Linda Hamill, HR Director, Microsoft Services Asia, tell us how the software giant integrates mentoring programmes in its talent strategy to increase retention rates","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5LZXQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5LZXQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",6/7/2013 0:00,780,HRM,1,,0,780
176371,Onboarding at Unilever,,6/25/2013 0:00,6/25/2113 0:00,/files/image/HRM/orla_mead_cover.jpg,"Orla Meade, Employer Branding and Graduate Recruitment Lead, SE Asia & Australasia, Unilever, shares some critical factors that need to be in place for onboarding success","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5LiYgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5LiYgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",6/17/2013 0:00,780,HRM,1,,0,780
176837,Nurturing leaders for tomorrow,,7/2/2013 0:00,7/2/2113 0:00,/files/image/HRM/john_nolan_cover.jpg,"UnileverÕs Senior Vice President of HR for global markets, John Nolan, talks to HRM about the companyÕs second residential leadership development centre, opened recently in Singapore","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5O%2BMwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5O+MwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",7/1/2013 0:00,780,HRM,1,,0,780
176838,Taiwan Ð Employment laws and issues,,7/9/2013 0:00,7/9/2113 0:00,/files/image/HRM/john_eastwood_cover.jpg,"John Eastwood, Partner, Eiger Law Taiwan, gives HRM an intimate perspective into the countryÕs employment laws","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5O%2BOgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5O+OgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",7/1/2013 0:00,780,HRM,1,,0,780
177202,Customising onboarding,,7/16/2013 0:00,7/16/2113 0:00,/files/image/HRM/gaurav_cover.jpg,"Gaurav Hirey, Regional HR Director, Asia Pacific, GroupM says that the way people learn differs for different age groups and onboarding should be customised to meet their needs","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5PqDAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5PqDAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",7/15/2013 0:00,780,HRM,1,,0,780
177362,Employment law updates,,7/23/2013 0:00,7/23/2113 0:00,/files/image/HRM/benjamin_gaw_cover.jpg,"Amendments to SingaporeÕs Employment Act will be discussed in parliament in the coming months. Benjamin Gaw, Director, Drew & Napier, tells us what HR should look out for","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5PiMAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5PiMAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",7/18/2013 0:00,780,HRM,1,,0,780
177363,China: A case for pragmatism,,9/9/2013 0:00,9/9/2113 0:00,/files/image/HRM/susan_munro_cover.jpg,"Susan Munro, Partner, Steptoe & Johnson tells us why it pays to be pragmatic when dealing with labour laws in the country","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5PqTQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5PqTQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",7/18/2013 0:00,780,HRM,1,,0,780
177368,Vietnam: Hiring and firing (legally),,7/30/2013 0:00,7/30/2113 0:00,/files/image/HRM/michael_lee_cover.jpg,"The new Labour Code of Vietnam became effective in May this year. Michael K. Lee, Partner & Head of Corporate/Commercial, Tilleke & Gibbins shares some updates that HR should be aware of","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5P1KwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5P1KwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",7/18/2013 0:00,780,HRM,1,,0,780
177369,Termination in Thailand,,10/1/2013 0:00,10/1/2113 0:00,/files/image/HRM/SUI_LIN_COVER.jpg,"Teoh Sui Lin, Managing Partner, Rajah & Tann, shares with us what every HR manager needs to know about termination in the land of smiles","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/iJIZg5PuCQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#iJIZg5PuCQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",7/18/2013 0:00,780,HRM,1,,0,780
177397,Fujitsu AsiaÕs onboarding strategy,,9/3/2013 0:00,9/3/2113 0:00,/files/image/HRM/Kim_pe_cover.jpg,"Kimberly Liong Pe, Manager, Organisation Capability and Development, Regional HR, Fujitsu Asia shares why itÕs important to align the onboarding process with the company culture","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5P5IgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5P5IgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",7/19/2013 0:00,780,HRM,1,,0,780
177679,Fuji Xerox: Engaging staff at all levels,,10/29/2013 0:00,10/29/2113 0:00,/files/image/HRM/carmelia_ng_cover.jpg,"Winner of the 2013 HRM Award for Best Engagement Strategies, Carmelia Ng of Fuji Xerox, shares the companyÕs prized engagement initiatives","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5SBVAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5SBVAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",7/31/2013 0:00,780,HRM,1,,0,780
177681,Dell: Social media at work,,8/20/2013 0:00,8/20/2113 0:00,/files/image/HRM/bandhana_dell_cover.jpg,"This yearÕs HRM Awards winner for Best use of Social Media shares with us how social media is used to listen to team members, connect them to the leadership team and improve their productivity","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5SCJwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5SCJwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",7/31/2013 0:00,780,HRM,1,,0,780
177728,How HR and CSR join forces at Brady Corp,,8/6/2013 0:00,8/6/2113 0:00,/files/image/HRM/doreen_cheah_cover.jpg,Doreen Cheah of Brady Corporation shares how HR integrates with CSR to positively impact the organisationÕs people strategy,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5ShIgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5ShIgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",8/1/2013 0:00,780,HRM,1,,0,780
177873,Role of HR in building a winning organisation,,8/27/2013 0:00,8/27/2113 0:00,/files/image/HRM/jan_smits_cover.jpg,"Winner of the 2013 HRM Award for Champion of HR, Jan Smits, CEO, IHG, tells us how he brings the hotel groupÕs different brands to life through his employees","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5SyPAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5SyPAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",8/6/2013 0:00,780,HRM,1,,0,780
177877,Overcoming CSR roadblocks,,10/15/2013 0:00,10/15/2113 0:00,/files/image/HRM/jagdeep_2013_cover.jpg,"Jagdeep Thakral, General Manager of Holiday Inn Singapore, Orchard City Centre, explains how an organisation can utilise HR to overcome some common roadblocks faced in CSR","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""280"" src=""http://blip.tv/play/h_kXg5SucAA.html?p=1"" width=""320""></iframe><embed src=""http://a.blip.tv/api.swf#h_kXg5SucAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",8/6/2013 0:00,780,HRM,1,,0,780
177878,HR challenges in the advertising industry,,8/13/2013 0:00,8/13/2113 0:00,/files/image/HRM/ken_hoskin_cover.jpg,"Ken Hoskin, Regional Chief Talent Officer, McCann Worldgroup tells us more about the talent challenges in an industry known for its high levels of churn","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5SlBwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5SlBwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",8/6/2013 0:00,780,HRM,1,,0,780
178058,Drawing a global map of talents,,11/26/2013 0:00,11/26/2113 0:00,/files/image/HRM/sean_collins_cover.jpg,"Sean Collins tells us how tech giant Microsoft attracts, retains and develops its next generation of talent through mobility","<p><iframe allowfullscreen="""" frameborder=""0"" height=""255"" src=""http://blip.tv/play/h7dgg5TFQAA.html?p=1"" width=""288""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5TFQAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",8/13/2013 0:00,780,HRM,1,,0,780
179038,Comp & ben at a non-profit,,12/3/2013 0:00,12/5/2113 0:00,/files/image/HRM/nus2013_cover.jpg,"Choo Siow Leng, HR director, National University of Singapore (NUS), shares how her non-profit organisation uses smart and budget-friendly ways to attract talent","<p><iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5TeIQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5TeIQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",9/6/2013 0:00,780,HRM,1,,0,780
